repetitions,iteration,discountfactor,startmove,response,bucketcount,radial,exploration,threshhold,zero,negone,ucbscore,simplescore
10000,8,0.999,None,None,12,1,4.0,0.707,0.0,0.0,1.2151763919542817,1.2707401502598688
10000,9,0.999,None,None,12,1,4.0,0.707,0.0,0.0,1.2155892820137841,1.2700674915401284
10000,0,0.999,None,None,12,1,4.0,0.588,0.0,0.0,1.4076034232285024,1.1567359443268879
10000,1,0.999,None,None,12,1,4.0,0.588,0.0,0.0,1.4086057437978363,1.1562441282711986
10000,2,0.999,None,None,12,1,4.0,0.588,0.0,0.0,1.409863679996229,1.1557037048996046
10000,3,0.999,None,None,12,1,4.0,0.588,0.0,0.0,1.4068223886188052,1.15667106530843
10000,4,0.999,None,None,12,1,4.0,0.588,0.0,0.0,1.4098318637966851,1.156144659780905
10000,5,0.999,None,None,12,1,4.0,0.588,0.0,0.0,1.407900834953379,1.1556246291344205
10000,6,0.999,None,None,12,1,4.0,0.588,0.0,0.0,1.4065116055567795,1.1567848344337672
10000,7,0.999,None,None,12,1,4.0,0.588,0.0,0.0,1.4071771856059885,1.1562802037492503
10000,8,0.999,None,None,12,1,4.0,0.588,0.0,0.0,1.4097496370037799,1.1544261701044978
10000,9,0.999,None,None,12,1,4.0,0.588,0.0,0.0,1.407817620813767,1.1562175446888907
10000,0,0.999,None,None,12,1,4.0,0.454,0.0,0.0,1.4789795160015644,1.0678101317447444
10000,1,0.999,None,None,12,1,4.0,0.454,0.0,0.0,1.479118510689488,1.0663695736804097
10000,2,0.999,None,None,12,1,4.0,0.454,0.0,0.0,1.4781395741358119,1.0668766050843999
10000,3,0.999,None,None,12,1,4.0,0.454,0.0,0.0,1.4786138767038566,1.0669877986600305
10000,4,0.999,None,None,12,1,4.0,0.454,0.0,0.0,1.4789759917333112,1.066721317814004
10000,5,0.999,None,None,12,1,4.0,0.454,0.0,0.0,1.4771381530717251,1.0691801603998217
10000,6,0.999,None,None,12,1,4.0,0.454,0.0,0.0,1.4792743388810896,1.0673345503364267
10000,7,0.999,None,None,12,1,4.0,0.454,0.0,0.0,1.4775639564037835,1.0685013997418267
10000,8,0.999,None,None,12,1,4.0,0.454,0.0,0.0,1.4790510174603047,1.0677853771394081
10000,9,0.999,None,None,12,1,4.0,0.454,0.0,0.0,1.4793489227788597,1.0671094663248202
10000,0,0.999,None,None,12,1,4.0,0.309,0.0,0.0,1.5611622094443502,0.9086145328207311
10000,1,0.999,None,None,12,1,4.0,0.309,0.0,0.0,1.5578205317255018,0.9132490580295729
10000,2,0.999,None,None,12,1,4.0,0.309,0.0,0.0,1.5638136697000584,0.9087150121081343
10000,3,0.999,None,None,12,1,4.0,0.309,0.0,0.0,1.5516933287293173,0.9207147886302767
10000,4,0.999,None,None,12,1,4.0,0.309,0.0,0.0,1.563295540985765,0.9065706915604564
10000,5,0.999,None,None,12,1,4.0,0.309,0.0,0.0,1.5590581264141292,0.9114496855368662
10000,6,0.999,None,None,12,1,4.0,0.309,0.0,0.0,1.5609609203613386,0.9098418741684207
10000,7,0.999,None,None,12,1,4.0,0.309,0.0,0.0,1.5628723244339913,0.9105146830504881
10000,8,0.999,None,None,12,1,4.0,0.309,0.0,0.0,1.5625690284086913,0.9083079010058736
10000,9,0.999,None,None,12,1,4.0,0.309,0.0,0.0,1.5594658225665041,0.9140145244883011
10000,0,0.999,None,None,12,1,4.0,0.156,0.0,0.0,1.7167606996810487,0.6522976526188077
10000,1,0.999,None,None,12,1,4.0,0.156,0.0,0.0,1.7171432018085973,0.6489309059902123
10000,2,0.999,None,None,12,1,4.0,0.156,0.0,0.0,1.719620175581404,0.651775052003765
10000,3,0.999,None,None,12,1,4.0,0.156,0.0,0.0,1.7161285297617574,0.6526051395925959
10000,4,0.999,None,None,12,1,4.0,0.156,0.0,0.0,1.7168171834991477,0.649417748700896
10000,5,0.999,None,None,12,1,4.0,0.156,0.0,0.0,1.7157112846800897,0.6511027908020479
10000,6,0.999,None,None,12,1,4.0,0.156,0.0,0.0,1.7164295875842108,0.6517625378937709
10000,7,0.999,None,None,12,1,4.0,0.156,0.0,0.0,1.7174108254610794,0.650776179322113
10000,8,0.999,None,None,12,1,4.0,0.156,0.0,0.0,1.7169261685013733,0.6507145369006151
10000,9,0.999,None,None,12,1,4.0,0.156,0.0,0.0,1.716943523974601,0.6498765935373159
10000,0,0.999,None,None,12,1,4.0,0.0,0.0,0.0,1.8119277466748738,0.34917137564207923
10000,1,0.999,None,None,12,1,4.0,0.0,0.0,0.0,1.8115502468595395,0.34925581802437217
10000,2,0.999,None,None,12,1,4.0,0.0,0.0,0.0,1.8116196001593003,0.3505464834689946
10000,3,0.999,None,None,12,1,4.0,0.0,0.0,0.0,1.811175016873643,0.35148257593653753
10000,4,0.999,None,None,12,1,4.0,0.0,0.0,0.0,1.8122306379293225,0.34956566165236075
10000,5,0.999,None,None,12,1,4.0,0.0,0.0,0.0,1.8127423735659007,0.34905317181424783
10000,6,0.999,None,None,12,1,4.0,0.0,0.0,0.0,1.812162542051439,0.3484631117551236
10000,7,0.999,None,None,12,1,4.0,0.0,0.0,0.0,1.8134337592395147,0.34762006268386403
10000,8,0.999,None,None,12,1,4.0,0.0,0.0,0.0,1.8121711199264021,0.34887801880498337
10000,9,0.999,None,None,12,1,4.0,0.0,0.0,0.0,1.8140197042261679,0.34766883350697797
10000,0,0.999,None,None,12,1,4.0,0.988,-1.0,-1.0,0.16843356479093125,1.2833946188118897
10000,1,0.999,None,None,12,1,4.0,0.988,-1.0,-1.0,0.16891484916508148,1.2829947108282362
10000,2,0.999,None,None,12,1,4.0,0.988,-1.0,-1.0,0.16724109658547442,1.2779634149543737
10000,3,0.999,None,None,12,1,4.0,0.988,-1.0,-1.0,0.16996545585033973,1.2891997511900954
10000,4,0.999,None,None,12,1,4.0,0.988,-1.0,-1.0,0.16868981817990125,1.284170635825206
10000,5,0.999,None,None,12,1,4.0,0.988,-1.0,-1.0,0.16957154280918715,1.2825446431816179
10000,6,0.999,None,None,12,1,4.0,0.988,-1.0,-1.0,0.1682304954037196,1.2830731241797264
10000,7,0.999,None,None,12,1,4.0,0.988,-1.0,-1.0,0.16841855450432258,1.282475614337356
10000,8,0.999,None,None,12,1,4.0,0.988,-1.0,-1.0,0.16725710388276932,1.2848439273288965
10000,9,0.999,None,None,12,1,4.0,0.988,-1.0,-1.0,0.16798393931080996,1.2847041726742723
10000,0,0.999,None,None,12,1,4.0,0.951,-1.0,-1.0,0.4497454066354797,1.4884226818566253
10000,1,0.999,None,None,12,1,4.0,0.951,-1.0,-1.0,0.45208975039562005,1.488126786087886
10000,2,0.999,None,None,12,1,4.0,0.951,-1.0,-1.0,0.45249584914075863,1.4891230622666636
10000,3,0.999,None,None,12,1,4.0,0.951,-1.0,-1.0,0.45247974973686644,1.4923586154267292
10000,4,0.999,None,None,12,1,4.0,0.951,-1.0,-1.0,0.45150124019625343,1.4891135543873804
10000,5,0.999,None,None,12,1,4.0,0.951,-1.0,-1.0,0.45155394579510777,1.4879476372892297
10000,6,0.999,None,None,12,1,4.0,0.951,-1.0,-1.0,0.451863966295968,1.4891252637712387
10000,7,0.999,None,None,12,1,4.0,0.951,-1.0,-1.0,0.45341037890839414,1.4903347015742863
10000,8,0.999,None,None,12,1,4.0,0.951,-1.0,-1.0,0.4527375653836306,1.4887524151404077
10000,9,0.999,None,None,12,1,4.0,0.951,-1.0,-1.0,0.4533408605504184,1.4881194376017153
10000,0,0.999,None,None,12,1,4.0,0.891,-1.0,-1.0,0.728742640800646,1.5203030334135115
10000,1,0.999,None,None,12,1,4.0,0.891,-1.0,-1.0,0.7266247711375156,1.5195450034374531
10000,2,0.999,None,None,12,1,4.0,0.891,-1.0,-1.0,0.7289261399562823,1.5229198753359443
10000,3,0.999,None,None,12,1,4.0,0.891,-1.0,-1.0,0.7292340812068119,1.5233870085412373
10000,4,0.999,None,None,12,1,4.0,0.891,-1.0,-1.0,0.7272153561590844,1.5199690305080145
10000,5,0.999,None,None,12,1,4.0,0.891,-1.0,-1.0,0.7292947624126794,1.5228538608449391
10000,6,0.999,None,None,12,1,4.0,0.891,-1.0,-1.0,0.7272541749863112,1.5210757128530337
10000,7,0.999,None,None,12,1,4.0,0.891,-1.0,-1.0,0.728350288793114,1.5218650183374594
10000,8,0.999,None,None,12,1,4.0,0.891,-1.0,-1.0,0.7278700706621427,1.5205278023175293
10000,9,0.999,None,None,12,1,4.0,0.891,-1.0,-1.0,0.727784338056489,1.521926680429004
10000,0,0.999,None,None,12,1,4.0,0.809,-1.0,-1.0,0.9983475822111549,1.460832018211534
10000,1,0.999,None,None,12,1,4.0,0.809,-1.0,-1.0,0.9977191797419968,1.459150371974121
10000,2,0.999,None,None,12,1,4.0,0.809,-1.0,-1.0,0.9983594068297792,1.459734708670384
10000,3,0.999,None,None,12,1,4.0,0.809,-1.0,-1.0,0.9989699809440797,1.4585850884982878
10000,4,0.999,None,None,12,1,4.0,0.809,-1.0,-1.0,0.9973274931424897,1.4603888111964434
10000,5,0.999,None,None,12,1,4.0,0.809,-1.0,-1.0,0.9972159710724626,1.4612626197079077
10000,6,0.999,None,None,12,1,4.0,0.809,-1.0,-1.0,0.9970454485758414,1.4594698270990265
10000,7,0.999,None,None,12,1,4.0,0.809,-1.0,-1.0,0.9976089192618786,1.4594470196468359
10000,8,0.999,None,None,12,1,4.0,0.809,-1.0,-1.0,0.9980564563171828,1.460600913782602
10000,9,0.999,None,None,12,1,4.0,0.809,-1.0,-1.0,0.9993258822167733,1.4604184999733403
10000,0,0.999,None,None,12,1,4.0,0.707,-1.0,-1.0,1.2345772110885052,1.3300518028064308
10000,1,0.999,None,None,12,1,4.0,0.707,-1.0,-1.0,1.2350974497933644,1.3288066349158616
10000,2,0.999,None,None,12,1,4.0,0.707,-1.0,-1.0,1.2353374571574196,1.3304305944703119
10000,3,0.999,None,None,12,1,4.0,0.707,-1.0,-1.0,1.2360177898882814,1.330845743082013
10000,4,0.999,None,None,12,1,4.0,0.707,-1.0,-1.0,1.2358140105636024,1.3312264907870957
10000,5,0.999,None,None,12,1,4.0,0.707,-1.0,-1.0,1.2369808710288654,1.3311852227430927
10000,6,0.999,None,None,12,1,4.0,0.707,-1.0,-1.0,1.2347247590564967,1.3309770854489498
10000,7,0.999,None,None,12,1,4.0,0.707,-1.0,-1.0,1.2355535063414724,1.3301778176280197
10000,8,0.999,None,None,12,1,4.0,0.707,-1.0,-1.0,1.2368166580133628,1.3317484398978738
10000,9,0.999,None,None,12,1,4.0,0.707,-1.0,-1.0,1.2355243506062408,1.3302528080126577
10000,0,0.999,None,None,12,1,4.0,0.588,-1.0,-1.0,1.4420439993850769,1.1557762176931583
10000,1,0.999,None,None,12,1,4.0,0.588,-1.0,-1.0,1.4408341156863387,1.157124544622863
10000,2,0.999,None,None,12,1,4.0,0.588,-1.0,-1.0,1.4418600179814576,1.157183616051061
10000,3,0.999,None,None,12,1,4.0,0.588,-1.0,-1.0,1.4412529643341732,1.1559022094798062
10000,4,0.999,None,None,12,1,4.0,0.588,-1.0,-1.0,1.4420586494886696,1.1568345158500317
10000,5,0.999,None,None,12,1,4.0,0.588,-1.0,-1.0,1.4439463706798017,1.1566238802291209
10000,6,0.999,None,None,12,1,4.0,0.588,-1.0,-1.0,1.4432206918495871,1.1548137752466618
10000,7,0.999,None,None,12,1,4.0,0.588,-1.0,-1.0,1.442781091616329,1.1566707933737
10000,8,0.999,None,None,12,1,4.0,0.588,-1.0,-1.0,1.4420923309093694,1.1564578659049383
10000,9,0.999,None,None,12,1,4.0,0.588,-1.0,-1.0,1.4406674171787237,1.1580580900935231
10000,0,0.999,None,None,12,1,4.0,0.454,-1.0,-1.0,1.6114670886685254,0.9454447513151808
10000,1,0.999,None,None,12,1,4.0,0.454,-1.0,-1.0,1.6119399717209115,0.9466142404297797
10000,2,0.999,None,None,12,1,4.0,0.454,-1.0,-1.0,1.613185440283691,0.9453025595036054
10000,3,0.999,None,None,12,1,4.0,0.454,-1.0,-1.0,1.6128995433021447,0.9462748727670639
10000,4,0.999,None,None,12,1,4.0,0.454,-1.0,-1.0,1.6120842872963024,0.9455525083747841
10000,5,0.999,None,None,12,1,4.0,0.454,-1.0,-1.0,1.6127889495175687,0.9448913204209345
10000,6,0.999,None,None,12,1,4.0,0.454,-1.0,-1.0,1.6135510072007961,0.945138684241035
10000,7,0.999,None,None,12,1,4.0,0.454,-1.0,-1.0,1.6130638588617396,0.9461944045987937
10000,8,0.999,None,None,12,1,4.0,0.454,-1.0,-1.0,1.61144447886869,0.9456781401507341
10000,9,0.999,None,None,12,1,4.0,0.454,-1.0,-1.0,1.6133938310310398,0.9450388359798124
10000,0,0.999,None,None,12,1,4.0,0.309,-1.0,-1.0,1.735712425250269,0.7232572220870039
10000,1,0.999,None,None,12,1,4.0,0.309,-1.0,-1.0,1.73474816148372,0.7232274173723403
10000,2,0.999,None,None,12,1,4.0,0.309,-1.0,-1.0,1.734360028388243,0.7223581287304063
10000,3,0.999,None,None,12,1,4.0,0.309,-1.0,-1.0,1.7337712007430686,0.7227048600173122
10000,4,0.999,None,None,12,1,4.0,0.309,-1.0,-1.0,1.7337404691253822,0.7231674546646214
10000,5,0.999,None,None,12,1,4.0,0.309,-1.0,-1.0,1.7351823591340403,0.7235160385353578
10000,6,0.999,None,None,12,1,4.0,0.309,-1.0,-1.0,1.7343732431913979,0.7228961287424347
10000,7,0.999,None,None,12,1,4.0,0.309,-1.0,-1.0,1.7346946076684262,0.722246453077963
10000,8,0.999,None,None,12,1,4.0,0.309,-1.0,-1.0,1.7345108240809481,0.7213100800038778
10000,9,0.999,None,None,12,1,4.0,0.309,-1.0,-1.0,1.736072682295503,0.7212525323551692
10000,0,0.999,None,None,12,1,4.0,0.156,-1.0,-1.0,1.8112203224248828,0.49516937034876873
10000,1,0.999,None,None,12,1,4.0,0.156,-1.0,-1.0,1.8100600947456162,0.497004264623562
10000,2,0.999,None,None,12,1,4.0,0.156,-1.0,-1.0,1.810203112498798,0.49836778431131945
10000,3,0.999,None,None,12,1,4.0,0.156,-1.0,-1.0,1.8103064339227652,0.4970098191166113
10000,4,0.999,None,None,12,1,4.0,0.156,-1.0,-1.0,1.8125572503415617,0.4951324736305291
10000,5,0.999,None,None,12,1,4.0,0.156,-1.0,-1.0,1.8118901984371207,0.4953265947860203
10000,6,0.999,None,None,12,1,4.0,0.156,-1.0,-1.0,1.8120257942070714,0.49494278921792073
10000,7,0.999,None,None,12,1,4.0,0.156,-1.0,-1.0,1.8110248303248335,0.4959903938390654
10000,8,0.999,None,None,12,1,4.0,0.156,-1.0,-1.0,1.8113055189258465,0.49487080598205513
10000,9,0.999,None,None,12,1,4.0,0.156,-1.0,-1.0,1.8107920708316112,0.49363948148876846
10000,0,0.999,None,None,12,1,4.0,0.0,-1.0,-1.0,1.8314812118586319,0.3140967981259668
10000,1,0.999,None,None,12,1,4.0,0.0,-1.0,-1.0,1.8305221430322942,0.3161601845820765
10000,2,0.999,None,None,12,1,4.0,0.0,-1.0,-1.0,1.8311832515829476,0.3146940566560261
10000,3,0.999,None,None,12,1,4.0,0.0,-1.0,-1.0,1.8310546678566726,0.3171215699484635
10000,4,0.999,None,None,12,1,4.0,0.0,-1.0,-1.0,1.8310125564150304,0.31563989547731075
10000,5,0.999,None,None,12,1,4.0,0.0,-1.0,-1.0,1.831145437299131,0.31783544618925336
10000,6,0.999,None,None,12,1,4.0,0.0,-1.0,-1.0,1.8306806593339995,0.31682613339732063
10000,7,0.999,None,None,12,1,4.0,0.0,-1.0,-1.0,1.830041364035589,0.32065321222807763
10000,8,0.999,None,None,12,1,4.0,0.0,-1.0,-1.0,1.8293160491628198,0.3149614761891971
10000,9,0.999,None,None,12,1,4.0,0.0,-1.0,-1.0,1.8305416135961694,0.31482242445223696
10000,0,0.999,None,None,16,0,0.0625,0.988,-0.692,0.0,0.2992962898342585,1.1708131212682036
10000,1,0.999,None,None,16,0,0.0625,0.988,-0.692,0.0,0.29967689840880074,1.1868475953642117
10000,2,0.999,None,None,16,0,0.0625,0.988,-0.692,0.0,0.2996486043545101,1.1668555178210136
10000,3,0.999,None,None,16,0,0.0625,0.988,-0.692,0.0,0.2996984403136521,1.1837042993836269
10000,4,0.999,None,None,16,0,0.0625,0.988,-0.692,0.0,0.2992556980399525,1.1547262809313963
10000,5,0.999,None,None,16,0,0.0625,0.988,-0.692,0.0,0.2995553530852355,1.1951943717972804
10000,6,0.999,None,None,16,0,0.0625,0.988,-0.692,0.0,0.29932857834874643,1.1727665298669605
10000,7,0.999,None,None,16,0,0.0625,0.988,-0.692,0.0,0.300169124188588,1.1579396191360236
10000,8,0.999,None,None,16,0,0.0625,0.988,-0.692,0.0,0.2996863357313111,1.183482337901634
10000,9,0.999,None,None,16,0,0.0625,0.988,-0.692,0.0,0.29964339387217853,1.1984115544904623
10000,0,0.999,None,None,16,0,0.0625,0.951,-0.382,0.0,0.609107437722702,1.2621058941639267
10000,1,0.999,None,None,16,0,0.0625,0.951,-0.382,0.0,0.609689212246006,1.2694311609948334
10000,2,0.999,None,None,16,0,0.0625,0.951,-0.382,0.0,0.6088073822662755,1.2623281037340381
10000,3,0.999,None,None,16,0,0.0625,0.951,-0.382,0.0,0.608913842671105,1.257025177993609
10000,4,0.999,None,None,16,0,0.0625,0.951,-0.382,0.0,0.6091246815594723,1.2688901554776655
10000,5,0.999,None,None,16,0,0.0625,0.951,-0.382,0.0,0.6092585945278224,1.2954524987105913
10000,6,0.999,None,None,16,0,0.0625,0.951,-0.382,0.0,0.6085154580853346,1.2736651797137233
10000,7,0.999,None,None,16,0,0.0625,0.951,-0.382,0.0,0.6077122258041657,1.2812851145963595
10000,8,0.999,None,None,16,0,0.0625,0.951,-0.382,0.0,0.6084511086814924,1.2696061579152156
10000,9,0.999,None,None,16,0,0.0625,0.951,-0.382,0.0,0.6087386420322556,1.2642990874389337
10000,0,0.999,None,None,16,0,0.0625,0.891,-0.093,0.0,0.8981514889700584,1.2953775828366834
10000,1,0.999,None,None,16,0,0.0625,0.891,-0.093,0.0,0.8979482956911936,1.295718534164217
10000,2,0.999,None,None,16,0,0.0625,0.891,-0.093,0.0,0.8981544865339383,1.287882013568889
10000,3,0.999,None,None,16,0,0.0625,0.891,-0.093,0.0,0.898321922957304,1.2928076257300793
10000,4,0.999,None,None,16,0,0.0625,0.891,-0.093,0.0,0.897725167044316,1.2977534445858456
10000,5,0.999,None,None,16,0,0.0625,0.891,-0.093,0.0,0.8978992484205399,1.2942967871010793
10000,6,0.999,None,None,16,0,0.0625,0.891,-0.093,0.0,0.8978217378199693,1.3140513628801787
10000,7,0.999,None,None,16,0,0.0625,0.891,-0.093,0.0,0.8984860081157582,1.3030197997733974
10000,8,0.999,None,None,16,0,0.0625,0.891,-0.093,0.0,0.8984975194630006,1.317926357296389
10000,9,0.999,None,None,16,0,0.0625,0.891,-0.093,0.0,0.8981687713515619,1.2989917317476207
10000,0,0.999,None,None,16,0,0.0625,0.809,0.0,0.0,1.140538065920441,1.5183885911648904
10000,1,0.999,None,None,16,0,0.0625,0.809,0.0,0.0,1.1408366762423108,1.5188202837434432
10000,2,0.999,None,None,16,0,0.0625,0.809,0.0,0.0,1.1403118827075505,1.517742622513596
10000,3,0.999,None,None,16,0,0.0625,0.809,0.0,0.0,1.1395749937142132,1.5194972265406912
10000,4,0.999,None,None,16,0,0.0625,0.809,0.0,0.0,1.1405982959224028,1.517163964577405
10000,5,0.999,None,None,16,0,0.0625,0.809,0.0,0.0,1.1408562828676971,1.5206345932421843
10000,6,0.999,None,None,16,0,0.0625,0.809,0.0,0.0,1.1411092108338332,1.5198486203153052
10000,7,0.999,None,None,16,0,0.0625,0.809,0.0,0.0,1.14051308517522,1.5168434157555826
10000,8,0.999,None,None,16,0,0.0625,0.809,0.0,0.0,1.1401224596274528,1.5196234366111705
10000,9,0.999,None,None,16,0,0.0625,0.809,0.0,0.0,1.1399750510698359,1.5188718810758741
10000,0,0.999,None,None,16,0,0.0625,0.707,0.0,0.0,1.3831970822660704,1.3955162040760805
10000,1,0.999,None,None,16,0,0.0625,0.707,0.0,0.0,1.3833743161086978,1.3968064877958781
10000,2,0.999,None,None,16,0,0.0625,0.707,0.0,0.0,1.3828655538073031,1.3957059560288014
10000,3,0.999,None,None,16,0,0.0625,0.707,0.0,0.0,1.3836043719527225,1.3964951838318465
10000,4,0.999,None,None,16,0,0.0625,0.707,0.0,0.0,1.383363913750586,1.3963886067996751
10000,5,0.999,None,None,16,0,0.0625,0.707,0.0,0.0,1.3831182456379556,1.3973077263258995
10000,6,0.999,None,None,16,0,0.0625,0.707,0.0,0.0,1.3843748647360739,1.3961314593038994
10000,7,0.999,None,None,16,0,0.0625,0.707,0.0,0.0,1.3833272406767587,1.3963032690572388
10000,8,0.999,None,None,16,0,0.0625,0.707,0.0,0.0,1.3837167728037183,1.3964727576250362
10000,9,0.999,None,None,16,0,0.0625,0.707,0.0,0.0,1.3839811125806651,1.3952502086030982
10000,0,0.999,None,None,16,0,0.0625,0.588,0.0,0.0,1.590164786184812,1.177132443077148
10000,1,0.999,None,None,16,0,0.0625,0.588,0.0,0.0,1.5899975065215848,1.177447031592026
10000,2,0.999,None,None,16,0,0.0625,0.588,0.0,0.0,1.5896940738376357,1.1769521218860028
10000,3,0.999,None,None,16,0,0.0625,0.588,0.0,0.0,1.5900056939522202,1.1771137763415989
10000,4,0.999,None,None,16,0,0.0625,0.588,0.0,0.0,1.5893088729449285,1.177332084949239
10000,5,0.999,None,None,16,0,0.0625,0.588,0.0,0.0,1.5898750326512416,1.176761084314865
10000,6,0.999,None,None,16,0,0.0625,0.588,0.0,0.0,1.5902437887223393,1.1776751186380985
10000,7,0.999,None,None,16,0,0.0625,0.588,0.0,0.0,1.5904682118165936,1.177365700192937
10000,8,0.999,None,None,16,0,0.0625,0.588,0.0,0.0,1.5896153849232413,1.1768006103244553
10000,9,0.999,None,None,16,0,0.0625,0.588,0.0,0.0,1.5896627160570242,1.1771111071925957
10000,0,0.999,None,None,16,0,0.0625,0.454,0.0,0.0,1.701487972428737,1.018435243859549
10000,1,0.999,None,None,16,0,0.0625,0.454,0.0,0.0,1.7013271939680599,1.018567495716787
10000,2,0.999,None,None,16,0,0.0625,0.454,0.0,0.0,1.7013013587855474,1.0187010843758084
10000,3,0.999,None,None,16,0,0.0625,0.454,0.0,0.0,1.7007291958504869,1.0191464854791334
10000,4,0.999,None,None,16,0,0.0625,0.454,0.0,0.0,1.7003991239129936,1.0196671333451939
10000,5,0.999,None,None,16,0,0.0625,0.454,0.0,0.0,1.700981101563147,1.0197208705502283
10000,6,0.999,None,None,16,0,0.0625,0.454,0.0,0.0,1.7022601570849127,1.0171353183514666
10000,7,0.999,None,None,16,0,0.0625,0.454,0.0,0.0,1.7012732546714047,1.019130065824023
10000,8,0.999,None,None,16,0,0.0625,0.454,0.0,0.0,1.701344853373896,1.0186491465994465
10000,9,0.999,None,None,16,0,0.0625,0.454,0.0,0.0,1.6999397678717354,1.0202912827972537
10000,0,0.999,None,None,16,0,0.0625,0.309,0.0,0.0,1.8311627005615037,0.7558316386818339
10000,1,0.999,None,None,16,0,0.0625,0.309,0.0,0.0,1.8305051382384108,0.7569966100746269
10000,2,0.999,None,None,16,0,0.0625,0.309,0.0,0.0,1.8314912124759366,0.7554485897243616
10000,3,0.999,None,None,16,0,0.0625,0.309,0.0,0.0,1.831094106903726,0.7561086891885224
10000,4,0.999,None,None,16,0,0.0625,0.309,0.0,0.0,1.830866795544937,0.7571445634930283
10000,5,0.999,None,None,16,0,0.0625,0.309,0.0,0.0,1.8312380789264517,0.7555686984484946
10000,6,0.999,None,None,16,0,0.0625,0.309,0.0,0.0,1.831173586592052,0.7557202580288455
10000,7,0.999,None,None,16,0,0.0625,0.309,0.0,0.0,1.8301214273983906,0.7565341382650062
10000,8,0.999,None,None,16,0,0.0625,0.309,0.0,0.0,1.830108638753011,0.7573365854371418
10000,9,0.999,None,None,16,0,0.0625,0.309,0.0,0.0,1.831060917484264,0.7549617027759633
10000,0,0.999,None,None,16,0,0.0625,0.156,0.0,0.0,1.9148531937010884,0.489477558996008
10000,1,0.999,None,None,16,0,0.0625,0.156,0.0,0.0,1.9160246136944887,0.4876621055879403
10000,2,0.999,None,None,16,0,0.0625,0.156,0.0,0.0,1.9163289368428158,0.4883657195015048
10000,3,0.999,None,None,16,0,0.0625,0.156,0.0,0.0,1.916241059004106,0.48795193539731796
10000,4,0.999,None,None,16,0,0.0625,0.156,0.0,0.0,1.9166382335331382,0.4881071827242366
10000,5,0.999,None,None,16,0,0.0625,0.156,0.0,0.0,1.916610146467322,0.4876894897018724
10000,6,0.999,None,None,16,0,0.0625,0.156,0.0,0.0,1.9160469908590834,0.4896157628766377
10000,7,0.999,None,None,16,0,0.0625,0.156,0.0,0.0,1.9165098223473611,0.487913969552889
10000,8,0.999,None,None,16,0,0.0625,0.156,0.0,0.0,1.9167404703689914,0.48786014255026827
10000,9,0.999,None,None,16,0,0.0625,0.156,0.0,0.0,1.9171288755526157,0.48653871585659103
10000,0,0.999,None,None,16,0,0.0625,0.0,0.0,0.0,1.9740155521195069,0.12699430892609337
10000,1,0.999,None,None,16,0,0.0625,0.0,0.0,0.0,1.974149258683047,0.1282620204377742
10000,2,0.999,None,None,16,0,0.0625,0.0,0.0,0.0,1.9742956492794044,0.12768071166291597
10000,3,0.999,None,None,16,0,0.0625,0.0,0.0,0.0,1.9741933647507623,0.1278899085695667
10000,4,0.999,None,None,16,0,0.0625,0.0,0.0,0.0,1.9745536691076344,0.12769153527435745
10000,5,0.999,None,None,16,0,0.0625,0.0,0.0,0.0,1.9744499412649945,0.12928214631777413
10000,6,0.999,None,None,16,0,0.0625,0.0,0.0,0.0,1.9737745510260212,0.12956347739163288
10000,7,0.999,None,None,16,0,0.0625,0.0,0.0,0.0,1.9745229012380916,0.12842855117083635
10000,8,0.999,None,None,16,0,0.0625,0.0,0.0,0.0,1.974320263860778,0.1279123303860246
10000,9,0.999,None,None,16,0,0.0625,0.0,0.0,0.0,1.9739861975233268,0.1278656457279392
10000,0,0.999,None,None,16,0,0.0625,0.988,-1.0,-1.0,0.27171709350573514,1.7663912671484399
10000,1,0.999,None,None,16,0,0.0625,0.988,-1.0,-1.0,0.2732039374138105,1.775674389951549
10000,2,0.999,None,None,16,0,0.0625,0.988,-1.0,-1.0,0.27550431954236426,1.7945943042151375
10000,3,0.999,None,None,16,0,0.0625,0.988,-1.0,-1.0,0.27241906281795103,1.7698670813066697
10000,4,0.999,None,None,16,0,0.0625,0.988,-1.0,-1.0,0.2734872707580115,1.7804369490278709
10000,5,0.999,None,None,16,0,0.0625,0.988,-1.0,-1.0,0.27224685700214585,1.773758209301839
10000,6,0.999,None,None,16,0,0.0625,0.988,-1.0,-1.0,0.2718646472146001,1.7688264898498078
10000,7,0.999,None,None,16,0,0.0625,0.988,-1.0,-1.0,0.2731483188765626,1.780968024870346
10000,8,0.999,None,None,16,0,0.0625,0.988,-1.0,-1.0,0.27291892877031576,1.7810395009327857
10000,9,0.999,None,None,16,0,0.0625,0.988,-1.0,-1.0,0.2725838495751963,1.774093862127962
10000,0,0.999,None,None,16,0,0.0625,0.951,-1.0,-1.0,0.5681229546627333,1.7801358208546363
10000,1,0.999,None,None,16,0,0.0625,0.951,-1.0,-1.0,0.5658202145450533,1.7795163684507138
10000,2,0.999,None,None,16,0,0.0625,0.951,-1.0,-1.0,0.5673160878826609,1.7825168505425657
10000,3,0.999,None,None,16,0,0.0625,0.951,-1.0,-1.0,0.5669604385789877,1.7789126703665545
10000,4,0.999,None,None,16,0,0.0625,0.951,-1.0,-1.0,0.5671089102068955,1.781758948462507
