repetitions,iteration,discountfactor,startmove,response,K,nwidth,explore,threshhold,zero,negone,knnscore,simplescore
1000,-1,0.99,None,None,3,0.1,1.0,0.988,-1.0,-1.0,0.09405808345555872,0.757667593721451
1000,-1,0.99,None,None,3,0.1,2.0,0.988,-1.0,-1.0,0.0724499830740998,0.6563946350769327
1000,-1,0.99,None,None,3,0.1,4.0,0.988,-1.0,-1.0,0.05527334930656397,0.5796188611264653
1000,-1,0.99,None,None,3,0.2,0.25,0.988,-1.0,-1.0,0.17533636135304476,1.1713212725682225
1000,-1,0.99,None,None,3,0.2,0.5,0.988,-1.0,-1.0,0.14712397069837646,1.0129890982276337
1000,-1,0.99,None,None,3,0.2,1.0,0.988,-1.0,-1.0,0.1210105141259713,0.8731722204958714
1000,-1,0.99,None,None,3,0.2,2.0,0.988,-1.0,-1.0,0.09679923269314072,0.7485906013906075
1000,-1,0.99,None,None,3,0.2,4.0,0.988,-1.0,-1.0,0.0762203061881163,0.6468235493623876
1000,-1,0.99,None,None,3,0.4,0.25,0.988,-1.0,-1.0,0.21047663216922696,1.385568674187487
1000,-1,0.99,None,None,3,0.4,0.5,0.988,-1.0,-1.0,0.18757159610244462,1.261827792312921
1000,-1,0.99,None,None,3,0.4,1.0,0.988,-1.0,-1.0,0.15887613872924625,1.1077889823816203
1000,-1,0.99,None,None,3,0.4,2.0,0.988,-1.0,-1.0,0.12970819406419964,0.9563933414955789
1000,-1,0.99,None,None,3,0.4,4.0,0.988,-1.0,-1.0,0.10470199835781512,0.835837004767692
1000,-1,0.99,None,None,3,0.8,0.25,0.988,-1.0,-1.0,0.19226600880224,1.2666274794109191
1000,-1,0.99,None,None,3,0.8,0.5,0.988,-1.0,-1.0,0.18827673583239973,1.2610496138824219
1000,-1,0.99,None,None,3,0.8,1.0,0.988,-1.0,-1.0,0.176630041991506,1.2186675738734212
1000,-1,0.99,None,None,3,0.8,2.0,0.988,-1.0,-1.0,0.15968971726528075,1.156582522077209
1000,-1,0.99,None,None,3,0.8,4.0,0.988,-1.0,-1.0,0.13685822664880812,1.066993981112552
1000,-1,0.99,None,None,4,0.05,0.25,0.988,-1.0,-1.0,0.12304234672390782,0.896887780547236
1000,-1,0.99,None,None,4,0.05,0.5,0.988,-1.0,-1.0,0.09508460506839424,0.7694948473951254
1000,-1,0.99,None,None,4,0.05,1.0,0.988,-1.0,-1.0,0.07194010790699942,0.6690454828825273
1000,-1,0.99,None,None,4,0.05,2.0,0.988,-1.0,-1.0,0.05317416226295239,0.5932177455073746
1000,-1,0.99,None,None,4,0.05,4.0,0.988,-1.0,-1.0,0.039133228129230924,0.5386086511772235
1000,-1,0.99,None,None,4,0.1,0.25,0.988,-1.0,-1.0,0.14798096914268818,1.0313274139364481
1000,-1,0.99,None,None,4,0.1,0.5,0.988,-1.0,-1.0,0.1191652630757024,0.8815594795040957
1000,-1,0.99,None,None,4,0.1,1.0,0.988,-1.0,-1.0,0.09370446756110107,0.7556091746566294
1000,-1,0.99,None,None,4,0.1,2.0,0.988,-1.0,-1.0,0.07226865655665984,0.655126881057524
1000,-1,0.99,None,None,4,0.1,4.0,0.988,-1.0,-1.0,0.05509022220101954,0.5784444556342295
1000,-1,0.99,None,None,4,0.2,0.25,0.988,-1.0,-1.0,0.17685423434966513,1.1809058001401125
1000,-1,0.99,None,None,4,0.2,0.5,0.988,-1.0,-1.0,0.1499500173648877,1.030859006403974
1000,-1,0.99,None,None,4,0.2,1.0,0.988,-1.0,-1.0,0.12301948648803993,0.8854908877434369
1000,-1,0.99,None,None,4,0.2,2.0,0.988,-1.0,-1.0,0.09784278272767549,0.7553315566976417
1000,-1,0.99,None,None,4,0.2,4.0,0.988,-1.0,-1.0,0.07713543182553897,0.6524356325133244
1000,-1,0.99,None,None,4,0.4,0.25,0.988,-1.0,-1.0,0.2050232686889219,1.3520215688173198
1000,-1,0.99,None,None,4,0.4,0.5,0.988,-1.0,-1.0,0.18760125956126802,1.2615405537375886
1000,-1,0.99,None,None,4,0.4,1.0,0.988,-1.0,-1.0,0.16053870171721774,1.117642347504441
1000,-1,0.99,None,None,4,0.4,2.0,0.988,-1.0,-1.0,0.1331504936392327,0.9778833699826561
1000,-1,0.99,None,None,4,0.4,4.0,0.988,-1.0,-1.0,0.10740230834955285,0.8527110332604311
1000,-1,0.99,None,None,4,0.8,0.25,0.988,-1.0,-1.0,0.18288029813361908,1.209400824876643
1000,-1,0.99,None,None,4,0.8,0.5,0.988,-1.0,-1.0,0.18800407692707963,1.259277548963871
1000,-1,0.99,None,None,4,0.8,1.0,0.988,-1.0,-1.0,0.1780756384738115,1.2279159530971173
1000,-1,0.99,None,None,4,0.8,2.0,0.988,-1.0,-1.0,0.16064061471809093,1.162362597609881
1000,-1,0.99,None,None,4,0.8,4.0,0.988,-1.0,-1.0,0.1391255370526923,1.0820914531504435
1000,-1,0.99,None,None,5,0.05,0.25,0.988,-1.0,-1.0,0.12244306525918737,0.8928137657682576
1000,-1,0.99,None,None,5,0.05,0.5,0.988,-1.0,-1.0,0.09439880062072427,0.7650962456378446
1000,-1,0.99,None,None,5,0.05,1.0,0.988,-1.0,-1.0,0.07127366487913485,0.6647604711934466
1000,-1,0.99,None,None,5,0.05,2.0,0.988,-1.0,-1.0,0.052583142289333085,0.589364292088499
1000,-1,0.99,None,None,5,0.05,4.0,0.988,-1.0,-1.0,0.03860983771438962,0.535128578644159
1000,-1,0.99,None,None,5,0.1,0.25,0.988,-1.0,-1.0,0.14738815997257873,1.0274064143231723
1000,-1,0.99,None,None,5,0.1,0.5,0.988,-1.0,-1.0,0.11915773235703468,0.8813100840266718
1000,-1,0.99,None,None,5,0.1,1.0,0.988,-1.0,-1.0,0.09351497129259995,0.7546674034285965
1000,-1,0.99,None,None,5,0.1,2.0,0.988,-1.0,-1.0,0.07225862659350873,0.6548743579418428
1000,-1,0.99,None,None,5,0.1,4.0,0.988,-1.0,-1.0,0.05496734231242994,0.5775049773084552
1000,-1,0.99,None,None,5,0.2,0.25,0.988,-1.0,-1.0,0.17755032716945193,1.185261657849567
1000,-1,0.99,None,None,5,0.2,0.5,0.988,-1.0,-1.0,0.1509232674695466,1.0364731552565323
1000,-1,0.99,None,None,5,0.2,1.0,0.988,-1.0,-1.0,0.1239367267304942,0.8910091756493014
1000,-1,0.99,None,None,5,0.2,2.0,0.988,-1.0,-1.0,0.09869544457959653,0.760203696958235
1000,-1,0.99,None,None,5,0.2,4.0,0.988,-1.0,-1.0,0.07767541107827827,0.6557940729192121
1000,-1,0.99,None,None,5,0.4,0.25,0.988,-1.0,-1.0,0.19703766238133158,1.3027400431130758
1000,-1,0.99,None,None,5,0.4,0.5,0.988,-1.0,-1.0,0.18770976330116093,1.2624909082353728
1000,-1,0.99,None,None,5,0.4,1.0,0.988,-1.0,-1.0,0.16139182293087107,1.122482155588995
1000,-1,0.99,None,None,5,0.4,2.0,0.988,-1.0,-1.0,0.134438041482277,0.9850145648877198
1000,-1,0.99,None,None,5,0.4,4.0,0.988,-1.0,-1.0,0.10860037244087291,0.8592026346046975
1000,-1,0.99,None,None,5,0.8,0.25,0.988,-1.0,-1.0,0.18172133491004877,1.2026395362976687
1000,-1,0.99,None,None,5,0.8,0.5,0.988,-1.0,-1.0,0.1869562784588001,1.2536833939280914
1000,-1,0.99,None,None,5,0.8,1.0,0.988,-1.0,-1.0,0.17558093839974726,1.2124926733252304
1000,-1,0.99,None,None,5,0.8,2.0,0.988,-1.0,-1.0,0.16072456942865215,1.162735128418834
1000,-1,0.99,None,None,5,0.8,4.0,0.988,-1.0,-1.0,0.13964088878452202,1.0850566060237326

1000,-1,0.99,None,None,1,0.05,0.25,0.951,-1.0,-1.0,0.39524995149248177,1.2320866721212476
1000,-1,0.99,None,None,1,0.05,0.5,0.951,-1.0,-1.0,0.33974211941536214,1.0716437657469402
1000,-1,0.99,None,None,1,0.05,1.0,0.951,-1.0,-1.0,0.28966282163045953,0.9267606401687308
1000,-1,0.99,None,None,1,0.05,2.0,0.951,-1.0,-1.0,0.24833116620147158,0.808757441683699
1000,-1,0.99,None,None,1,0.05,4.0,0.951,-1.0,-1.0,0.21666626479437914,0.720549773587325
1000,-1,0.99,None,None,1,0.1,0.25,0.951,-1.0,-1.0,0.4434516911734213,1.3641975453300466
1000,-1,0.99,None,None,1,0.1,0.5,0.951,-1.0,-1.0,0.392264275039245,1.2112711874550288
1000,-1,0.99,None,None,1,0.1,1.0,0.951,-1.0,-1.0,0.3431674357660703,1.0639065205373812
1000,-1,0.99,None,None,1,0.1,2.0,0.951,-1.0,-1.0,0.29687701914167725,0.9260470726075589
1000,-1,0.99,None,None,1,0.1,4.0,0.951,-1.0,-1.0,0.2572816383891183,0.8098548526049251
1000,-1,0.99,None,None,1,0.2,0.25,0.951,-1.0,-1.0,0.4789263005279072,1.47219421497111
1000,-1,0.99,None,None,1,0.2,0.5,0.951,-1.0,-1.0,0.43685218625677863,1.3432719524059054
1000,-1,0.99,None,None,1,0.2,1.0,0.951,-1.0,-1.0,0.39212871726171433,1.2063414082675308
1000,-1,0.99,None,None,1,0.2,2.0,0.951,-1.0,-1.0,0.34530959840075987,1.06340385064645
1000,-1,0.99,None,None,1,0.2,4.0,0.951,-1.0,-1.0,0.30086131312727243,0.9286773821635311
1000,-1,0.99,None,None,1,0.4,0.25,0.951,-1.0,-1.0,0.5159904697960893,1.5887746820228072
1000,-1,0.99,None,None,1,0.4,0.5,0.951,-1.0,-1.0,0.488989350567116,1.5076113937911395
1000,-1,0.99,None,None,1,0.4,1.0,0.951,-1.0,-1.0,0.45501604246268673,1.4055108273702963
1000,-1,0.99,None,None,1,0.4,2.0,0.951,-1.0,-1.0,0.4111603296644585,1.2742101046647367
1000,-1,0.99,None,None,1,0.4,4.0,0.951,-1.0,-1.0,0.3638140761800916,1.1336642347035977
1000,-1,0.99,None,None,1,0.8,0.25,0.951,-1.0,-1.0,0.5244631415726705,1.6194422035048035
1000,-1,0.99,None,None,1,0.8,0.5,0.951,-1.0,-1.0,0.5286151214096744,1.6354006646949848
1000,-1,0.99,None,None,1,0.8,1.0,0.951,-1.0,-1.0,0.5098698235934483,1.58289742191345
1000,-1,0.99,None,None,1,0.8,2.0,0.951,-1.0,-1.0,0.47747006053708774,1.4909632658152625
1000,-1,0.99,None,None,1,0.8,4.0,0.951,-1.0,-1.0,0.4355151263084298,1.3725955276947142
1000,-1,0.99,None,None,2,0.05,0.25,0.951,-1.0,-1.0,0.39519712461705897,1.2312210580503853
1000,-1,0.99,None,None,2,0.05,0.5,0.951,-1.0,-1.0,0.3393396052937092,1.0700098881364162
1000,-1,0.99,None,None,2,0.05,1.0,0.951,-1.0,-1.0,0.2893806260807768,0.9256986065936976
1000,-1,0.99,None,None,2,0.05,2.0,0.951,-1.0,-1.0,0.24831797424376925,0.8086529852957421
1000,-1,0.99,None,None,2,0.05,4.0,0.951,-1.0,-1.0,0.21655541059498012,0.7201047059965344
1000,-1,0.99,None,None,2,0.1,0.25,0.951,-1.0,-1.0,0.4451642740734511,1.3693006318125636
1000,-1,0.99,None,None,2,0.1,0.5,0.951,-1.0,-1.0,0.3933162659742388,1.2144208994925163
1000,-1,0.99,None,None,2,0.1,1.0,0.951,-1.0,-1.0,0.34372115995722113,1.06552594331457
1000,-1,0.99,None,None,2,0.1,2.0,0.951,-1.0,-1.0,0.2970483278621778,0.9266551072856934
1000,-1,0.99,None,None,2,0.1,4.0,0.951,-1.0,-1.0,0.2574643006315821,0.8103500495310627
1000,-1,0.99,None,None,2,0.2,0.25,0.951,-1.0,-1.0,0.4809490031195819,1.4782771876377014
1000,-1,0.99,None,None,2,0.2,0.5,0.951,-1.0,-1.0,0.4396723199448702,1.3518155780048633
1000,-1,0.99,None,None,2,0.2,1.0,0.951,-1.0,-1.0,0.39477795412727934,1.2142522389073291
1000,-1,0.99,None,None,2,0.2,2.0,0.951,-1.0,-1.0,0.34716034232326326,1.068958448336814
1000,-1,0.99,None,None,2,0.2,4.0,0.951,-1.0,-1.0,0.30215669664414757,0.9325862008200094
1000,-1,0.99,None,None,2,0.4,0.25,0.951,-1.0,-1.0,0.5171350593932543,1.5921010603957688
1000,-1,0.99,None,None,2,0.4,0.5,0.951,-1.0,-1.0,0.4897576561372742,1.5098417282304633
1000,-1,0.99,None,None,2,0.4,1.0,0.951,-1.0,-1.0,0.4558719256047539,1.4079504030217165
1000,-1,0.99,None,None,2,0.4,2.0,0.951,-1.0,-1.0,0.41360463808416204,1.2814659861037514
1000,-1,0.99,None,None,2,0.4,4.0,0.951,-1.0,-1.0,0.3665808613971781,1.1417880263289892
1000,-1,0.99,None,None,2,0.8,0.25,0.951,-1.0,-1.0,0.49975575406657907,1.5436825285904459
1000,-1,0.99,None,None,2,0.8,0.5,0.951,-1.0,-1.0,0.5061577504885886,1.5666457154754314
1000,-1,0.99,None,None,2,0.8,1.0,0.951,-1.0,-1.0,0.5018741782970066,1.5587915870603204
1000,-1,0.99,None,None,2,0.8,2.0,0.951,-1.0,-1.0,0.4748347660273232,1.483391816593279
1000,-1,0.99,None,None,2,0.8,4.0,0.951,-1.0,-1.0,0.4340527779040654,1.36885608757264
1000,-1,0.99,None,None,3,0.05,0.25,0.951,-1.0,-1.0,0.39401696023122906,1.2268633245900034
1000,-1,0.99,None,None,3,0.05,0.5,0.951,-1.0,-1.0,0.33817359174353673,1.0660085011219294
1000,-1,0.99,None,None,3,0.05,1.0,0.951,-1.0,-1.0,0.28845795606297453,0.9225387191791203
1000,-1,0.99,None,None,3,0.05,2.0,0.951,-1.0,-1.0,0.2476286280320425,0.8062780832187096
1000,-1,0.99,None,None,3,0.05,4.0,0.951,-1.0,-1.0,0.2158327930311014,0.7177059634599429
1000,-1,0.99,None,None,3,0.1,0.25,0.951,-1.0,-1.0,0.44542845953694266,1.3698575455985467
1000,-1,0.99,None,None,3,0.1,0.5,0.951,-1.0,-1.0,0.3934714494138301,1.2147630767331732
1000,-1,0.99,None,None,3,0.1,1.0,0.951,-1.0,-1.0,0.343646098601987,1.0651707615321986
1000,-1,0.99,None,None,3,0.1,2.0,0.951,-1.0,-1.0,0.2969100836166058,0.9261362864724667
1000,-1,0.99,None,None,3,0.1,4.0,0.951,-1.0,-1.0,0.257247898180917,0.8096495101907023
1000,-1,0.99,None,None,3,0.2,0.25,0.951,-1.0,-1.0,0.4843238870257835,1.4884259789980065
1000,-1,0.99,None,None,3,0.2,0.5,0.951,-1.0,-1.0,0.44203931554623266,1.358964175238569
1000,-1,0.99,None,None,3,0.2,1.0,0.951,-1.0,-1.0,0.3966244704948946,1.2197559649744933
1000,-1,0.99,None,None,3,0.2,2.0,0.951,-1.0,-1.0,0.34883098938275126,1.0739653636130924
1000,-1,0.99,None,None,3,0.2,4.0,0.951,-1.0,-1.0,0.30363629543897586,0.936931887068674
1000,-1,0.99,None,None,3,0.4,0.25,0.951,-1.0,-1.0,0.5197240796661446,1.6000317996875628
1000,-1,0.99,None,None,3,0.4,0.5,0.951,-1.0,-1.0,0.49317709508562846,1.520271112836135
1000,-1,0.99,None,None,3,0.4,1.0,0.951,-1.0,-1.0,0.4588930149298314,1.4171760567966178
1000,-1,0.99,None,None,3,0.4,2.0,0.951,-1.0,-1.0,0.41555130477515034,1.2871929404824716
1000,-1,0.99,None,None,3,0.4,4.0,0.951,-1.0,-1.0,0.3690629701717681,1.149301791256451
1000,-1,0.99,None,None,3,0.8,0.25,0.951,-1.0,-1.0,0.4868333486318316,1.5039958546083296
1000,-1,0.99,None,None,3,0.8,0.5,0.951,-1.0,-1.0,0.49165754751117896,1.5223999785885352
1000,-1,0.99,None,None,3,0.8,1.0,0.951,-1.0,-1.0,0.4903195651123055,1.523497673600514
1000,-1,0.99,None,None,3,0.8,2.0,0.951,-1.0,-1.0,0.4710402548334796,1.4720662231744839
1000,-1,0.99,None,None,3,0.8,4.0,0.951,-1.0,-1.0,0.43309245379332645,1.3662946900753992
1000,-1,0.99,None,None,4,0.05,0.25,0.951,-1.0,-1.0,0.39332821632048226,1.2241378583731255
1000,-1,0.99,None,None,4,0.05,0.5,0.951,-1.0,-1.0,0.33754221806445345,1.0637874070885132
1000,-1,0.99,None,None,4,0.05,1.0,0.951,-1.0,-1.0,0.28803234535781985,0.9210732164542723
1000,-1,0.99,None,None,4,0.05,2.0,0.951,-1.0,-1.0,0.24733019416570548,0.8053447309705641
1000,-1,0.99,None,None,4,0.05,4.0,0.951,-1.0,-1.0,0.21570258241823873,0.7172482480948651
1000,-1,0.99,None,None,4,0.1,0.25,0.951,-1.0,-1.0,0.44477475548502743,1.3676925411377474
1000,-1,0.99,None,None,4,0.1,0.5,0.951,-1.0,-1.0,0.39282484533683687,1.2127410947148205
1000,-1,0.99,None,None,4,0.1,1.0,0.951,-1.0,-1.0,0.34320758403759916,1.0637985814470134
1000,-1,0.99,None,None,4,0.1,2.0,0.951,-1.0,-1.0,0.2965740535680198,0.9251725890483917
1000,-1,0.99,None,None,4,0.1,4.0,0.951,-1.0,-1.0,0.2571132667726658,0.8091762466920761
1000,-1,0.99,None,None,4,0.2,0.25,0.951,-1.0,-1.0,0.4858892646462391,1.4930076248994775
1000,-1,0.99,None,None,4,0.2,0.5,0.951,-1.0,-1.0,0.44598314242547804,1.3709596915404674
1000,-1,0.99,None,None,4,0.2,1.0,0.951,-1.0,-1.0,0.40026014858496434,1.2308520720858802
1000,-1,0.99,None,None,4,0.2,2.0,0.951,-1.0,-1.0,0.35133614753502024,1.0815278678627067
1000,-1,0.99,None,None,4,0.2,4.0,0.951,-1.0,-1.0,0.30518827056799624,0.9415847817498756
1000,-1,0.99,None,None,4,0.4,0.25,0.951,-1.0,-1.0,0.5204806026005219,1.6026733068689876
1000,-1,0.99,None,None,4,0.4,0.5,0.951,-1.0,-1.0,0.49234197323674617,1.5178719970198524
1000,-1,0.99,None,None,4,0.4,1.0,0.951,-1.0,-1.0,0.4605761494212271,1.4222203156515345
1000,-1,0.99,None,None,4,0.4,2.0,0.951,-1.0,-1.0,0.4193463042530034,1.2986967224484645
1000,-1,0.99,None,None,4,0.4,4.0,0.951,-1.0,-1.0,0.3728310178926584,1.160626276355911
1000,-1,0.99,None,None,4,0.8,0.25,0.951,-1.0,-1.0,0.44536606162975706,1.377313249530791
1000,-1,0.99,None,None,4,0.8,0.5,0.951,-1.0,-1.0,0.4899046319032689,1.51675766513856
1000,-1,0.99,None,None,4,0.8,1.0,0.951,-1.0,-1.0,0.48583996231005055,1.5100138442739477
1000,-1,0.99,None,None,4,0.8,2.0,0.951,-1.0,-1.0,0.47337196946813775,1.479557985782169
1000,-1,0.99,None,None,4,0.8,4.0,0.951,-1.0,-1.0,0.4358455404060033,1.3752370446970883
1000,-1,0.99,None,None,5,0.05,0.25,0.951,-1.0,-1.0,0.3919534433770046,1.219368354734079
1000,-1,0.99,None,None,5,0.05,0.5,0.951,-1.0,-1.0,0.3363438969714788,1.0595518012792586
1000,-1,0.99,None,None,5,0.05,1.0,0.951,-1.0,-1.0,0.2869802065662018,0.9174881515128726
1000,-1,0.99,None,None,5,0.05,2.0,0.951,-1.0,-1.0,0.24637010807867515,0.8021586938215013
1000,-1,0.99,None,None,5,0.05,4.0,0.951,-1.0,-1.0,0.21492612398743244,0.7145824080943828
1000,-1,0.99,None,None,5,0.1,0.25,0.951,-1.0,-1.0,0.44323541319151855,1.3626772434539416
1000,-1,0.99,None,None,5,0.1,0.5,0.951,-1.0,-1.0,0.3925081497794463,1.2115159074487867
1000,-1,0.99,None,None,5,0.1,1.0,0.951,-1.0,-1.0,0.3427252751833604,1.0621100883687151
1000,-1,0.99,None,None,5,0.1,2.0,0.951,-1.0,-1.0,0.29621781982166884,0.9239156314860133
1000,-1,0.99,None,None,5,0.1,4.0,0.951,-1.0,-1.0,0.2565744334676215,0.8074790582853429
1000,-1,0.99,None,None,5,0.2,0.25,0.951,-1.0,-1.0,0.4863641781086024,1.4942885368987575
1000,-1,0.99,None,None,5,0.2,0.5,0.951,-1.0,-1.0,0.446499164480656,1.372505763143017
1000,-1,0.99,None,None,5,0.2,1.0,0.951,-1.0,-1.0,0.40103845145952516,1.2331946575176949
1000,-1,0.99,None,None,5,0.2,2.0,0.951,-1.0,-1.0,0.35295049722038657,1.0864079375111853
1000,-1,0.99,None,None,5,0.2,4.0,0.951,-1.0,-1.0,0.30621850232454645,0.9446749963887947
1000,-1,0.99,None,None,5,0.4,0.25,0.951,-1.0,-1.0,0.4998426526717513,1.5396041428531813
1000,-1,0.99,None,None,5,0.4,0.5,0.951,-1.0,-1.0,0.49301953404139826,1.5197904351834866
1000,-1,0.99,None,None,5,0.4,1.0,0.951,-1.0,-1.0,0.4603360465864521,1.421555376693022
1000,-1,0.99,None,None,5,0.4,2.0,0.951,-1.0,-1.0,0.41976831401300135,1.2998594826789327
1000,-1,0.99,None,None,5,0.4,4.0,0.951,-1.0,-1.0,0.3732994162586317,1.1618757128131068
1000,-1,0.99,None,None,5,0.8,0.25,0.951,-1.0,-1.0,0.44058173037130655,1.3630234560058998
1000,-1,0.99,None,None,5,0.8,0.5,0.951,-1.0,-1.0,0.4825990937741137,1.4942672666228576
1000,-1,0.99,None,None,5,0.8,1.0,0.951,-1.0,-1.0,0.48853529326593975,1.5185266682782257
1000,-1,0.99,None,None,5,0.8,2.0,0.951,-1.0,-1.0,0.47042068697203565,1.4706479167132744
1000,-1,0.99,None,None,5,0.8,4.0,0.951,-1.0,-1.0,0.43446674153490794,1.3709634102987465

1000,-1,0.99,None,None,1,0.05,0.25,0.891,-1.0,-1.0,0.7008379616807514,1.3914157865273242
1000,-1,0.99,None,None,1,0.05,0.5,0.891,-1.0,-1.0,0.6198524569880002,1.2274559784341568
1000,-1,0.99,None,None,1,0.05,1.0,0.891,-1.0,-1.0,0.5502379404098396,1.0868925067385853
1000,-1,0.99,None,None,1,0.05,2.0,0.891,-1.0,-1.0,0.48527039304746317,0.9534561191109169
1000,-1,0.99,None,None,1,0.05,4.0,0.891,-1.0,-1.0,0.43076535151858936,0.8424405118032168
1000,-1,0.99,None,None,1,0.1,0.25,0.891,-1.0,-1.0,0.7473669753316234,1.4723587419977004
1000,-1,0.99,None,None,1,0.1,0.5,0.891,-1.0,-1.0,0.6839395506330073,1.340906784713448
1000,-1,0.99,None,None,1,0.1,1.0,0.891,-1.0,-1.0,0.6229352752148326,1.2138265313012804
1000,-1,0.99,None,None,1,0.1,2.0,0.891,-1.0,-1.0,0.5622130161378339,1.0863430761887947
1000,-1,0.99,None,None,1,0.1,4.0,0.891,-1.0,-1.0,0.5020161985705663,0.9603072803599825
1000,-1,0.99,None,None,1,0.2,0.25,0.891,-1.0,-1.0,0.7949928915536947,1.553743356453102
1000,-1,0.99,None,None,1,0.2,0.5,0.891,-1.0,-1.0,0.74690507417099,1.4553718088663268
1000,-1,0.99,None,None,1,0.2,1.0,0.891,-1.0,-1.0,0.6956497737883388,1.349939255100428
1000,-1,0.99,None,None,1,0.2,2.0,0.891,-1.0,-1.0,0.638684140079175,1.23197611305923
1000,-1,0.99,None,None,1,0.2,4.0,0.891,-1.0,-1.0,0.5777275814897269,1.1050386303301978
1000,-1,0.99,None,None,1,0.4,0.25,0.891,-1.0,-1.0,0.8250484332380315,1.6154821371437629
1000,-1,0.99,None,None,1,0.4,0.5,0.891,-1.0,-1.0,0.8002026545176489,1.5652513980886227
1000,-1,0.99,None,None,1,0.4,1.0,0.891,-1.0,-1.0,0.7637589450313755,1.4912719883245247
1000,-1,0.99,None,None,1,0.4,2.0,0.891,-1.0,-1.0,0.7160370668854054,1.394171533411504
1000,-1,0.99,None,None,1,0.4,4.0,0.891,-1.0,-1.0,0.6601596490162244,1.2802438423916116
1000,-1,0.99,None,None,1,0.8,0.25,0.891,-1.0,-1.0,0.8573579939938606,1.6826154142817116
1000,-1,0.99,None,None,1,0.8,0.5,0.891,-1.0,-1.0,0.8427975308587893,1.654051224087762
1000,-1,0.99,None,None,1,0.8,1.0,0.891,-1.0,-1.0,0.8189813890485244,1.607323726850363
1000,-1,0.99,None,None,1,0.8,2.0,0.891,-1.0,-1.0,0.7856456464440387,1.5418998563041109
1000,-1,0.99,None,None,1,0.8,4.0,0.891,-1.0,-1.0,0.7407433584777067,1.453695889853882
1000,-1,0.99,None,None,2,0.05,0.25,0.891,-1.0,-1.0,0.7002236735109775,1.3899527656920767
1000,-1,0.99,None,None,2,0.05,0.5,0.891,-1.0,-1.0,0.6196033873217186,1.2266978248845637
1000,-1,0.99,None,None,2,0.05,1.0,0.891,-1.0,-1.0,0.5496512706527792,1.0855944765835885
1000,-1,0.99,None,None,2,0.05,2.0,0.891,-1.0,-1.0,0.484764354563892,0.9523799095847048
1000,-1,0.99,None,None,2,0.05,4.0,0.891,-1.0,-1.0,0.4305218122831558,0.8419236400757575
1000,-1,0.99,None,None,2,0.1,0.25,0.891,-1.0,-1.0,0.7451018813276471,1.4698240202100932
1000,-1,0.99,None,None,2,0.1,0.5,0.891,-1.0,-1.0,0.6808948830171175,1.3391522767393262
1000,-1,0.99,None,None,2,0.1,1.0,0.891,-1.0,-1.0,0.6197351142118434,1.211709350657453
1000,-1,0.99,None,None,2,0.1,2.0,0.891,-1.0,-1.0,0.5586063669419857,1.0830079819226495
1000,-1,0.99,None,None,2,0.1,4.0,0.891,-1.0,-1.0,0.49898530311121664,0.9577331584400415
1000,-1,0.99,None,None,2,0.2,0.25,0.891,-1.0,-1.0,0.7957671573588808,1.5550291410124242
1000,-1,0.99,None,None,2,0.2,0.5,0.891,-1.0,-1.0,0.7493799095379567,1.4600214979812276
1000,-1,0.99,None,None,2,0.2,1.0,0.891,-1.0,-1.0,0.698642896942344,1.3555645625449253
1000,-1,0.99,None,None,2,0.2,2.0,0.891,-1.0,-1.0,0.6400200303167322,1.2341820412574556
1000,-1,0.99,None,None,2,0.2,4.0,0.891,-1.0,-1.0,0.5782434956096394,1.105634585099805
1000,-1,0.99,None,None,2,0.4,0.25,0.891,-1.0,-1.0,0.8254244324499194,1.6159468770801748
1000,-1,0.99,None,None,2,0.4,0.5,0.891,-1.0,-1.0,0.7972922912547222,1.5591592102807827
1000,-1,0.99,None,None,2,0.4,1.0,0.891,-1.0,-1.0,0.7629406200940506,1.4892304817359054
1000,-1,0.99,None,None,2,0.4,2.0,0.891,-1.0,-1.0,0.7182295476895753,1.3981306233986155
1000,-1,0.99,None,None,2,0.4,4.0,0.891,-1.0,-1.0,0.6619238848330687,1.283202873001773
1000,-1,0.99,None,None,2,0.8,0.25,0.891,-1.0,-1.0,0.8520069606038503,1.6721157557783468
1000,-1,0.99,None,None,2,0.8,0.5,0.891,-1.0,-1.0,0.8360244122460362,1.6407600492640784
1000,-1,0.99,None,None,2,0.8,1.0,0.891,-1.0,-1.0,0.8137719313358173,1.5971025187003218
1000,-1,0.99,None,None,2,0.8,2.0,0.891,-1.0,-1.0,0.7811915592146607,1.533177548869864
1000,-1,0.99,None,None,2,0.8,4.0,0.891,-1.0,-1.0,0.735796007255546,1.4440290096920116
1000,-1,0.99,None,None,3,0.05,0.25,0.891,-1.0,-1.0,0.6973956002061561,1.383811983035459
1000,-1,0.99,None,None,3,0.05,0.5,0.891,-1.0,-1.0,0.617692005502359,1.2224672496110247
1000,-1,0.99,None,None,3,0.05,1.0,0.891,-1.0,-1.0,0.5477649902467834,1.0815067023947902
1000,-1,0.99,None,None,3,0.05,2.0,0.891,-1.0,-1.0,0.48356474976329106,0.9498474930854665
1000,-1,0.99,None,None,3,0.05,4.0,0.891,-1.0,-1.0,0.4292506310597387,0.8392431003397501
1000,-1,0.99,None,None,3,0.1,0.25,0.891,-1.0,-1.0,0.7444092444141232,1.4644951931308958
1000,-1,0.99,None,None,3,0.1,0.5,0.891,-1.0,-1.0,0.682458828949386,1.3376246081036296
